"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"com.airbnb.lottie.model.animatable.AnimatableTransform://AnimatableTransform.constructor$[37:9,39:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://AnimatableTransform.constructor$[41:9,55:2]",12,1,0,9,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getAnchorPoint$[58:9,60:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getPosition$[63:9,65:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getScale$[68:9,70:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getRotation$[73:9,75:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getOpacity$[78:9,80:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getStartOpacity$[83:9,85:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getEndOpacity$[88:9,90:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getSkew$[93:9,95:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://getSkewAngle$[98:9,100:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://createAnimation$[102:9,104:2]",3,1,0,0,0
"com.airbnb.lottie.model.animatable.AnimatableTransform://toContent$[108:9,110:2]",3,1,0,3,0
"com.airbnb.lottie.animation.keyframe.ScaleKeyframeAnimation://ScaleKeyframeAnimation.constructor$[13:9,15:2]",3,1,0,1,0
"com.airbnb.lottie.animation.keyframe.ScaleKeyframeAnimation://getValue$[17:19,39:2]",20,5,5,2,0
"com.airbnb.lottie.model.DocumentData://DocumentData.constructor$[36:9,40:2]",4,1,0,13,0
"com.airbnb.lottie.model.DocumentData://DocumentData.constructor$[42:9,43:2]",2,1,0,0,0
"com.airbnb.lottie.model.DocumentData://set$[45:9,61:2]",16,1,0,13,0
"com.airbnb.lottie.model.DocumentData://hashCode$[63:19,75:2]",11,1,0,0,0
"com.airbnb.lottie.model.layer.SolidLayer://SolidLayer.constructor$[28:2,35:2]",7,1,0,2,0
"com.airbnb.lottie.model.layer.SolidLayer://drawLayer$[37:19,71:2]",31,5,4,3,0
"com.airbnb.lottie.model.layer.SolidLayer://getBounds$[73:19,78:2]",6,1,0,3,0
"com.airbnb.lottie.model.layer.SolidLayer://addValueCallback$[82:13,92:2]",11,4,4,2,0
"com.airbnb.lottie.model.content.ShapeTrimPath://ShapeTrimPath.constructor$[35:9,43:2]",9,1,0,6,0
"com.airbnb.lottie.model.content.ShapeTrimPath://getName$[45:9,47:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://getType$[49:9,51:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://getEnd$[53:9,55:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://getStart$[57:9,59:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://getOffset$[61:9,63:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://isHidden$[65:9,67:2]",3,1,0,0,0
"com.airbnb.lottie.model.content.ShapeTrimPath://toContent$[69:19,71:2]",3,1,0,3,0
"com.airbnb.lottie.model.content.ShapeTrimPath://toString$[73:19,75:2]",3,1,0,0,0
"com.airbnb.lottie.LottieOnCompositionLoadedListener://onCompositionLoaded$[4:2,4:57]",1,1,0,1,0
"com.airbnb.lottie.animation.content.ShapeModifierContent://modifyShape$[6:2,6:44]",1,1,0,1,0
"com.airbnb.lottie.parser.FontParser://FontParser.constructor$[16:10,17:2]",2,1,0,0,0
"com.airbnb.lottie.parser.FontParser://parse$[19:9,48:2]",23,6,2,1,0
"com.airbnb.lottie.animation.keyframe.ColorKeyframeAnimation://ColorKeyframeAnimation.constructor$[11:9,13:2]",3,1,0,1,0
"com.airbnb.lottie.animation.keyframe.ColorKeyframeAnimation://getValue$[16:2,18:2]",3,1,0,2,0
"com.airbnb.lottie.animation.keyframe.ColorKeyframeAnimation://getIntValue$[23:9,38:2]",13,5,5,2,0
