"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"org.mockito.stubbing.BaseStubber://doReturn$[105:4,105:41]",1,1,0,1,0
"org.mockito.stubbing.BaseStubber://doReturn$[117:4,117:69]",1,1,0,2,0
"org.mockito.stubbing.BaseStubber://doCallRealMethod$[126:4,126:30]",1,1,0,0,0
"org.mockito.internal.util.reflection.BeanPropertySetter://BeanPropertySetter.constructor$[32:11,37:4]",6,1,0,3,0
"org.mockito.internal.util.reflection.BeanPropertySetter://BeanPropertySetter.constructor$[44:11,46:4]",3,1,0,2,0
"org.mockito.internal.util.reflection.BeanPropertySetter://set$[55:11,91:4]",35,4,3,1,0
"org.mockito.internal.util.reflection.BeanPropertySetter://setterName$[101:12,106:4]",6,1,0,1,0
"org.mockito.internal.util.reflection.BeanPropertySetter://reportNoSetterFound$[108:12,117:4]",10,2,1,0,0
"org.mockito.internal.configuration.plugins.DefaultPluginSwitch://isEnabled$[11:11,13:4]",3,1,0,1,0
"org.mockito.internal.util.Timer://Timer.constructor$[14:11,17:4]",4,1,0,1,0
"org.mockito.internal.util.Timer://isCounting$[22:11,25:4]",4,1,0,0,0
"org.mockito.internal.util.Timer://start$[30:11,32:4]",3,1,0,0,0
"org.mockito.internal.util.Timer://validateInput$[34:12,38:4]",5,2,1,1,0
"org.mockito.internal.util.Timer://duration$[40:11,42:4]",3,1,0,0,0
"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations://ForwardsInvocations.constructor$[29:11,31:4]",3,1,0,1,0
"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations://answer$[34:11,56:4]",19,4,3,1,0
"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations://getDelegateMethod$[58:12,68:4]",9,3,2,1,0
"org.mockito.internal.stubbing.defaultanswers.ForwardsInvocations://compatibleReturnTypes$[70:19,72:4]",3,2,1,2,0
"org.mockito.exceptions.verification.opentest4j.ArgumentsAreDifferent://ArgumentsAreDifferent.constructor$[18:11,25:4]",7,1,0,3,0
"org.mockito.exceptions.verification.opentest4j.ArgumentsAreDifferent://getMessage$[28:11,30:4]",3,1,0,0,0
"org.mockito.exceptions.verification.opentest4j.ArgumentsAreDifferent://getUnfilteredStackTrace$[32:11,34:4]",3,1,0,0,0
"org.mockito.exceptions.verification.opentest4j.ArgumentsAreDifferent://toString$[37:11,39:4]",3,1,0,0,0
"org.mockito.internal.verification.checkers.NumberOfInvocationsChecker://NumberOfInvocationsChecker.constructor$[30:12,30:42]",1,1,0,0,0
"org.mockito.internal.verification.checkers.NumberOfInvocationsChecker://checkNumberOfInvocations$[32:18,51:4]",18,5,4,3,0
"org.mockito.internal.verification.checkers.NumberOfInvocationsChecker://checkNumberOfInvocations$[53:18,73:4]",15,3,2,4,0
"org.mockito.internal.verification.checkers.NumberOfInvocationsChecker://checkNumberOfInvocationsNonGreedy$[75:18,95:4]",18,3,3,4,0
"org.mockito.plugins.MemberAccessor://newInstance$[18:4,19:92]",2,1,0,2,0
"org.mockito.plugins.MemberAccessor://newInstance$[21:4,25:4]",4,1,0,3,1
"org.mockito.plugins.MemberAccessor://invoke$[27:4,28:68]",2,1,0,3,0
"org.mockito.plugins.MemberAccessor://get$[30:4,30:72]",1,1,0,2,0
"org.mockito.plugins.MemberAccessor://set$[32:4,32:84]",1,1,0,3,0
"org.mockito.stubbing.Stubbing://getInvocation$[38:4,38:30]",1,1,0,0,0
"org.mockito.stubbing.Stubbing://wasUsed$[54:4,54:21]",1,1,0,0,0
"org.mockito.stubbing.Stubbing://getStrictness$[62:4,62:30]",1,1,0,0,0
"org.mockito.internal.util.reflection.FieldReader://FieldReader.constructor$[19:11,22:4]",4,1,0,2,0
"org.mockito.internal.util.reflection.FieldReader://isNull$[24:11,26:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.FieldReader://read$[28:11,35:4]",8,2,1,0,0
"org.mockito.internal.debugging.LoggingListener://LoggingListener.constructor$[22:11,24:4]",3,1,0,1,0
"org.mockito.internal.debugging.LoggingListener://foundStubCalledWithDifferentArgs$[27:11,39:4]",6,1,0,2,0
"org.mockito.internal.debugging.LoggingListener://indexOfNextPair$[41:11,43:4]",3,1,0,1,0
"org.mockito.internal.debugging.LoggingListener://foundUnusedStub$[46:11,48:4]",3,1,0,1,0
"org.mockito.internal.debugging.LoggingListener://foundUnstubbed$[51:11,56:4]",6,2,1,1,0
"org.mockito.internal.debugging.LoggingListener://getStubbingInfo$[58:11,90:4]",29,7,5,0,0
"org.mockito.internal.debugging.LoggingListener://addOrderedList$[92:12,96:4]",5,2,1,2,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createInvocation$[21:11,29:4]",5,1,0,5,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createInvocation$[32:11,40:4]",5,1,0,5,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createInvocation$[42:12,49:4]",4,1,0,5,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createInvocation$[51:18,65:4]",10,1,0,6,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createInvocation$[67:19,75:4]",5,1,0,5,0
"org.mockito.internal.invocation.DefaultInvocationFactory://createMockitoMethod$[77:19,83:4]",7,3,2,2,0
"org.mockito.internal.matchers.InstanceOf://InstanceOf.constructor$[17:11,19:4]",3,1,0,1,0
"org.mockito.internal.matchers.InstanceOf://InstanceOf.constructor$[21:11,24:4]",4,1,0,2,0
"org.mockito.internal.matchers.InstanceOf://matches$[27:11,31:4]",5,3,2,1,0
"org.mockito.internal.matchers.InstanceOf://type$[34:11,36:4]",3,1,0,0,0
"org.mockito.internal.matchers.InstanceOf://toString$[39:11,41:4]",3,1,0,0,0
"org.mockito.listeners.VerificationStartedEvent://setMock$[27:4,27:29]",1,1,0,1,0
"org.mockito.listeners.VerificationStartedEvent://getMock$[36:4,36:20]",1,1,0,0,0
"org.mockito.internal.configuration.injection.scanner.InjectMocksScanner://InjectMocksScanner.constructor$[29:11,31:4]",3,1,0,1,0
"org.mockito.internal.configuration.injection.scanner.InjectMocksScanner://addTo$[38:11,40:4]",3,1,0,1,0
"org.mockito.internal.configuration.injection.scanner.InjectMocksScanner://scan$[48:12,59:4]",11,3,3,0,0
"org.mockito.internal.configuration.injection.scanner.InjectMocksScanner://assertNoAnnotations$[61:19,69:4]",9,3,3,2,0
"org.mockito.internal.util.collections.Sets://newMockSafeHashSet$[13:18,15:4]",3,1,0,1,0
"org.mockito.internal.util.collections.Sets://newMockSafeHashSet$[17:18,19:4]",3,1,0,1,0
"org.mockito.internal.util.collections.Sets://newSet$[21:22,27:4]",7,2,1,1,0
"org.mockito.internal.matchers.CompareEqual://CompareEqual.constructor$[11:11,13:4]",3,1,0,1,0
"org.mockito.internal.matchers.CompareEqual://getName$[16:14,18:4]",3,1,0,0,0
"org.mockito.internal.matchers.CompareEqual://matchResult$[21:14,23:4]",3,1,0,1,0
"org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport://writeReplace$[109:11,138:4]",24,3,2,1,0
"org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport://mockReplacementCompleted$[140:12,142:4]",3,1,0,0,0
"org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport://mockReplacementStarted$[144:12,146:4]",3,1,0,0,0
"org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport://mockIsCurrentlyBeingReplaced$[148:12,150:4]",3,1,0,0,0
"org.mockito.Answers://Answers.constructor$[84:4,86:4]",3,1,0,1,0
"org.mockito.Answers://answer$[89:11,91:4]",3,1,0,1,0
"org.mockito.internal.configuration.plugins.DefaultMockitoPlugins://DefaultMockitoPlugins.initializer$[34:4,73:4]",37,1,0,0,0
"org.mockito.internal.configuration.plugins.DefaultMockitoPlugins://getDefaultPlugin$[76:15,79:4]",4,1,0,1,0
"org.mockito.internal.configuration.plugins.DefaultMockitoPlugins://getDefaultPluginClass$[81:18,83:4]",3,1,0,1,0
"org.mockito.internal.configuration.plugins.DefaultMockitoPlugins://create$[88:16,111:4]",21,3,2,2,0
"org.mockito.internal.configuration.plugins.DefaultMockitoPlugins://getInlineMockMaker$[114:11,116:4]",3,1,0,0,0
"org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter://NameBasedCandidateFilter.constructor$[17:11,19:4]",3,1,0,1,0
"org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter://filterCandidate$[22:11,38:4]",13,4,3,4,0
"org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter://tooMany$[40:12,42:4]",3,1,0,1,0
"org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter://selectMatchingName$[44:12,53:4]",10,3,3,2,0
"org.mockito.internal.configuration.injection.filter.NameBasedCandidateFilter://anotherCandidateMatchesMockName$[64:12,78:4]",12,5,4,3,0
"org.mockito.internal.MockitoCore://mock$[77:15,91:4]",15,2,1,2,0
"org.mockito.internal.MockitoCore://checkDoNotMockAnnotation$[93:12,99:4]",7,2,1,2,0
"org.mockito.internal.MockitoCore://checkDoNotMockAnnotationForType$[101:19,122:4]",17,5,4,1,0
"org.mockito.internal.MockitoCore://mockStatic$[124:15,138:4]",15,2,1,2,0
"org.mockito.internal.MockitoCore://mockConstruction$[140:15,169:4]",8,3,4,3,20
"org.mockito.internal.MockitoCore://when$[171:15,181:4]",10,2,1,1,0
"org.mockito.internal.MockitoCore://verify$[183:15,205:4]",20,3,2,2,0
"org.mockito.internal.MockitoCore://reset$[207:15,216:4]",9,2,1,1,0
"org.mockito.internal.MockitoCore://clearInvocations$[218:15,227:4]",9,2,1,1,0
"org.mockito.internal.MockitoCore://verifyNoMoreInteractions$[229:11,245:4]",17,4,5,1,0
"org.mockito.internal.MockitoCore://verifyNoInteractions$[247:11,263:4]",17,4,5,1,0
"org.mockito.internal.MockitoCore://verifyNoMoreInteractionsInOrder$[265:11,271:4]",6,1,0,2,0
"org.mockito.internal.MockitoCore://assertMocksNotEmpty$[273:12,277:4]",5,3,2,1,0
"org.mockito.internal.MockitoCore://assertNotStubOnlyMock$[279:12,283:4]",5,2,1,1,0
"org.mockito.internal.MockitoCore://inOrder$[285:11,299:4]",15,6,7,1,0
"org.mockito.internal.MockitoCore://stubber$[301:11,303:4]",3,1,0,0,0
"org.mockito.internal.MockitoCore://stubber$[305:11,310:4]",6,1,0,1,0
"org.mockito.internal.MockitoCore://validateMockitoUsage$[312:11,314:4]",3,1,0,0,0
"org.mockito.internal.MockitoCore://getLastInvocation$[321:11,326:4]",5,1,0,0,0
"org.mockito.internal.MockitoCore://ignoreStubs$[328:11,339:4]",12,4,6,1,0
"org.mockito.internal.MockitoCore://mockingDetails$[341:11,343:4]",3,1,0,1,0
"org.mockito.internal.MockitoCore://lenient$[345:11,347:4]",3,1,0,0,0
"org.mockito.internal.MockitoCore://clearAllCaches$[349:11,351:4]",3,1,0,0,0
"org.mockito.internal.matchers.Any://matches$[16:11,18:4]",3,1,0,1,0
"org.mockito.internal.matchers.Any://toString$[21:11,23:4]",3,1,0,0,0
"org.mockito.internal.matchers.Any://type$[26:11,28:4]",3,1,0,0,0
"org.mockito.internal.verification.Calls://Calls.constructor$[24:11,29:4]",6,2,1,1,0
"org.mockito.internal.verification.Calls://verify$[32:11,34:4]",3,1,0,1,0
"org.mockito.internal.verification.Calls://verifyInOrder$[37:11,44:4]",7,1,0,1,0
"org.mockito.internal.verification.Calls://toString$[47:11,49:4]",3,1,0,0,0
"org.mockito.internal.matchers.CapturingMatcher://CapturingMatcher.constructor$[29:11,31:4]",3,1,0,1,0
"org.mockito.internal.matchers.CapturingMatcher://matches$[34:11,44:4]",9,3,2,1,0
"org.mockito.internal.matchers.CapturingMatcher://toString$[47:11,49:4]",3,1,0,0,0
"org.mockito.internal.matchers.CapturingMatcher://getLastValue$[51:11,62:4]",11,2,1,0,0
"org.mockito.internal.matchers.CapturingMatcher://getAllValues$[64:11,71:4]",8,1,0,0,0
"org.mockito.internal.matchers.CapturingMatcher://captureFrom$[75:11,82:4]",8,1,0,1,0
"org.mockito.internal.matchers.CapturingMatcher://type$[85:11,87:4]",3,1,0,0,0
"org.mockito.exceptions.verification.NoInteractionsWanted://NoInteractionsWanted.constructor$[16:11,18:4]",3,1,0,1,0
"org.mockito.invocation.MockHandler://handle$[37:4,37:57]",1,1,0,1,0
"org.mockito.invocation.MockHandler://getMockSettings$[46:4,46:45]",1,1,0,0,0
"org.mockito.invocation.MockHandler://getInvocationContainer$[61:4,61:48]",1,1,0,0,0
"org.mockito.internal.configuration.injection.filter.OngoingInjector://thenInject$[21:4,21:23]",1,1,0,0,0
"org.mockito.InOrder://verify$[74:4,74:24]",1,1,0,1,0
"org.mockito.InOrder://verify$[93:4,93:47]",1,1,0,2,0
"org.mockito.InOrder://verify$[100:4,102:4]",3,1,0,2,0
"org.mockito.InOrder://verify$[126:4,129:34]",2,1,0,3,0
"org.mockito.InOrder://verifyNoMoreInteractions$[153:4,153:35]",1,1,0,0,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://SubclassBytecodeGenerator.constructor$[65:11,67:4]",3,1,0,0,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://SubclassBytecodeGenerator.constructor$[69:11,71:4]",3,1,0,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://SubclassBytecodeGenerator.constructor$[73:11,76:4]",4,1,0,2,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://SubclassBytecodeGenerator.constructor$[78:14,87:4]",8,1,0,3,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://needsSamePackageClassLoader$[89:19,109:4]",18,7,8,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://hasNonPublicTypeReference$[111:19,123:4]",13,5,8,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://mockClass$[126:15,301:4]",136,38,45,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://suffix$[303:19,315:4]",11,3,2,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://sortedSerializable$[317:19,326:4]",10,2,1,2,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://mockClassStatic$[329:11,331:4]",3,1,0,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://mockClassConstruction$[334:11,337:4]",4,1,0,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://isComingFromJDK$[339:12,348:4]",7,4,2,1,0
"org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator://assertVisibility$[350:19,362:4]",13,2,1,1,0
"org.mockito.internal.stubbing.UnusedStubbingReporting://shouldBeReported$[17:18,19:4]",3,2,1,1,0
"org.mockito.internal.stubbing.UnusedStubbingReporting://UnusedStubbingReporting.constructor$[21:12,21:39]",1,1,0,0,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls://answer$[49:11,77:4]",10,3,2,1,0
"org.mockito.MockSettings://extraInterfaces$[70:4,70:56]",1,1,0,1,0
"org.mockito.MockSettings://name$[90:4,90:34]",1,1,0,1,0
"org.mockito.MockSettings://spiedInstance$[132:4,132:47]",1,1,0,1,0
"org.mockito.MockSettings://defaultAnswer$[153:4,153:52]",1,1,0,1,0
"org.mockito.MockSettings://serializable$[171:4,171:31]",1,1,0,0,0
"org.mockito.MockSettings://serializable$[190:4,190:52]",1,1,0,1,0
"org.mockito.MockSettings://verboseLogging$[207:4,207:33]",1,1,0,0,0
"org.mockito.MockSettings://stubbingLookupListeners$[225:4,225:77]",1,1,0,1,0
"org.mockito.MockSettings://invocationListeners$[243:4,243:69]",1,1,0,1,0
"org.mockito.MockSettings://verificationStartedListeners$[259:4,259:87]",1,1,0,1,0
"org.mockito.MockSettings://stubOnly$[273:4,273:27]",1,1,0,0,0
"org.mockito.MockSettings://useConstructor$[299:4,299:47]",1,1,0,1,0
"org.mockito.MockSettings://outerInstance$[313:4,313:57]",1,1,0,1,0
"org.mockito.MockSettings://withoutAnnotations$[323:4,323:37]",1,1,0,0,0
"org.mockito.MockSettings://build$[337:4,337:58]",1,1,0,1,0
"org.mockito.MockSettings://buildStatic$[351:4,351:65]",1,1,0,1,0
"org.mockito.MockSettings://lenient$[367:4,367:26]",1,1,0,0,0
"org.mockito.MockSettings://strictness$[384:4,384:50]",1,1,0,1,0
"org.mockito.MockSettings://mockMaker$[405:4,405:44]",1,1,0,1,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://answer$[50:11,77:4]",17,6,6,1,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://deepStub$[79:12,100:4]",13,2,1,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://newDeepStubMock$[113:12,120:4]",7,1,0,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://withSettingsUsing$[122:12,134:4]",10,2,1,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://propagateSerializationSettings$[136:12,139:4]",4,1,0,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://returnsDeepStubsAnswerUsing$[141:12,144:4]",4,1,0,1,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://recordDeepStubAnswer$[146:12,150:4]",5,1,0,2,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://actualParameterizedType$[152:14,156:4]",4,1,0,1,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://mockitoCore$[201:19,203:4]",3,1,0,0,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs://delegate$[205:19,207:4]",3,1,0,0,0
"org.mockito.internal.junit.JUnitSessionStore://JUnitSessionStore.constructor$[21:4,24:4]",4,1,0,2,0
"org.mockito.internal.junit.JUnitSessionStore://createStatement$[26:4,62:4]",4,6,5,3,0
"org.mockito.internal.junit.JUnitSessionStore://setStrictness$[64:4,71:4]",6,2,1,1,0
"org.mockito.internal.exceptions.ExceptionIncludingMockitoWarnings://ExceptionIncludingMockitoWarnings.constructor$[10:11,12:4]",3,1,0,2,0
"org.mockito.internal.matchers.text.ValuePrinter://ValuePrinter.constructor$[17:12,17:28]",1,1,0,0,0
"org.mockito.internal.matchers.text.ValuePrinter://print$[23:18,79:4]",42,12,11,1,0
"org.mockito.internal.matchers.text.ValuePrinter://printMap$[81:19,92:4]",12,3,3,1,0
"org.mockito.internal.matchers.text.ValuePrinter://printValues$[104:18,124:4]",20,6,6,4,0
"org.mockito.internal.matchers.text.ValuePrinter://printChar$[126:19,147:4]",22,6,1,1,0
"org.mockito.internal.matchers.text.ValuePrinter://descriptionOf$[149:19,155:4]",7,2,1,1,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://MockMethodDispatcher.initializer$[14:4,28:4]",14,2,1,0,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://get$[33:18,40:4]",7,3,2,2,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://getStatic$[42:18,49:4]",7,4,3,2,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://set$[51:18,53:4]",3,1,0,2,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isConstructorMock$[56:18,58:4]",3,1,0,2,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isConstructorMock$[60:20,60:60]",1,1,0,1,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://handleConstruction$[63:18,72:4]",6,1,0,5,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://handle$[74:20,75:28]",2,1,0,3,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://handleStatic$[77:20,78:28]",2,1,0,3,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://handleConstruction$[80:20,81:90]",2,1,0,4,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isMock$[83:20,83:51]",1,1,0,1,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isMocked$[85:20,85:53]",1,1,0,1,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isMockedStatic$[87:20,87:57]",1,1,0,1,0
"org.mockito.internal.creation.bytebuddy.inject.MockMethodDispatcher://isOverridden$[89:20,89:72]",1,1,0,2,0
"org.mockito.internal.verification.AtMost://AtMost.constructor$[24:11,29:4]",6,2,1,1,0
"org.mockito.internal.verification.AtMost://verify$[32:11,44:4]",11,2,1,1,0
"org.mockito.internal.verification.AtMost://removeAlreadyVerified$[46:12,53:4]",8,3,3,1,0
"org.mockito.internal.verification.AtMost://toString$[56:11,58:4]",3,1,0,0,0
"org.mockito.internal.invocation.InvocationComparator://compare$[16:11,18:4]",3,1,0,2,0
"org.mockito.internal.matchers.ArrayEquals://ArrayEquals.constructor$[12:11,14:4]",3,1,0,1,0
"org.mockito.internal.matchers.ArrayEquals://matches$[17:11,41:4]",25,12,11,1,0
"org.mockito.internal.matchers.ArrayEquals://toString$[44:11,50:4]",7,4,3,0,0
"org.mockito.internal.matchers.ArrayEquals://appendArray$[52:12,63:4]",11,3,3,1,0
"org.mockito.internal.matchers.ArrayEquals://createObjectArray$[65:18,74:4]",10,3,2,1,0
"org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker://checkAtLeastNumberOfInvocations$[24:18,36:4]",11,2,1,3,0
"org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker://checkAtLeastNumberOfInvocations$[38:18,55:4]",11,2,1,4,0
"org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsChecker://AtLeastXNumberOfInvocationsChecker.constructor$[57:12,57:50]",1,1,0,0,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isIn$[15:11,17:4]",3,1,0,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isIn$[20:11,22:4]",3,1,0,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isIn$[24:12,34:4]",11,7,5,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isMethodHandle$[37:19,39:4]",3,1,0,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isMockDispatcher$[41:19,44:4]",4,2,1,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isFromMockito$[46:19,48:4]",3,1,0,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isFromMockitoRule$[50:19,52:4]",3,1,0,1,0
"org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner://isFromMockitoRunner$[54:19,58:4]",5,3,1,1,0
"org.mockito.exceptions.misusing.UnfinishedVerificationException://UnfinishedVerificationException.constructor$[13:11,15:4]",3,1,0,1,0
"org.mockito.internal.util.reflection.InstanceField://InstanceField.constructor$[32:11,35:4]",4,1,0,2,0
"org.mockito.internal.util.reflection.InstanceField://read$[43:11,45:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://set$[52:11,59:4]",8,2,1,1,0
"org.mockito.internal.util.reflection.InstanceField://isNull$[66:11,68:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://isAnnotatedBy$[76:11,78:4]",3,1,0,1,0
"org.mockito.internal.util.reflection.InstanceField://isSynthetic$[85:11,87:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://annotation$[96:34,98:4]",3,1,0,1,0
"org.mockito.internal.util.reflection.InstanceField://jdkField$[105:11,107:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://reader$[109:12,114:4]",6,2,1,0,0
"org.mockito.internal.util.reflection.InstanceField://name$[121:11,123:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://toString$[126:11,128:4]",3,1,0,0,0
"org.mockito.internal.util.reflection.InstanceField://equals$[131:11,141:4]",10,5,4,1,0
"org.mockito.internal.util.reflection.InstanceField://hashCode$[144:11,148:4]",5,1,0,0,0
"org.mockito.internal.configuration.MockAnnotationProcessor://process$[27:11,30:4]",4,1,0,2,0
"org.mockito.internal.configuration.MockAnnotationProcessor://processAnnotationForMock$[33:18,76:4]",41,12,11,4,0
"org.mockito.internal.configuration.MockAnnotationProcessor://inferParameterizedType$[78:11,98:4]",21,4,6,3,0
"org.mockito.internal.configuration.injection.SpyOnInjectedFieldsHandler://processInjection$[33:14,61:4]",22,6,7,3,0
"org.mockito.verification.VerificationMode://verify$[37:4,37:38]",1,1,0,1,0
"org.mockito.verification.VerificationMode://description$[45:4,47:4]",3,1,0,1,0
"org.mockito.plugins.MockitoPlugins://getDefaultPlugin$[32:4,32:47]",1,1,0,1,0
"org.mockito.plugins.MockitoPlugins://getInlineMockMaker$[43:4,43:34]",1,1,0,0,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://InstrumentationMemberAccessor.initializer$[36:4,96:4]",48,2,1,0,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://InstrumentationMemberAccessor.constructor$[110:4,156:4]",44,3,2,0,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://newInstance$[159:11,162:4]",4,1,0,2,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://newInstance$[165:11,221:4]",35,7,7,3,9
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://invoke$[224:11,267:4]",39,7,6,3,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://get$[270:11,296:4]",22,4,3,2,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://set$[299:11,352:4]",46,10,11,3,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://assureOpen$[354:12,371:4]",13,2,1,2,0
"org.mockito.internal.util.reflection.InstrumentationMemberAccessor://assureArguments$[373:19,425:4]",47,10,15,5,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doThrow$[19:11,21:4]",3,1,0,1,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doThrow$[24:11,26:4]",3,1,0,1,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doThrow$[29:11,32:4]",4,1,0,2,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doAnswer$[35:11,37:4]",3,1,0,1,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doNothing$[40:11,42:4]",3,1,0,0,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doReturn$[45:11,47:4]",3,1,0,1,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doReturn$[50:11,52:4]",3,1,0,2,0
"org.mockito.internal.stubbing.DefaultLenientStubber://doCallRealMethod$[55:11,57:4]",3,1,0,0,0
"org.mockito.internal.stubbing.DefaultLenientStubber://when$[60:15,65:4]",5,1,0,1,0
"org.mockito.internal.stubbing.DefaultLenientStubber://stubber$[67:19,69:4]",3,1,0,0,0
"org.mockito.stubbing.Answer://answer$[39:4,39:58]",1,1,0,1,0
"org.mockito.exceptions.misusing.InvalidUseOfMatchersException://InvalidUseOfMatchersException.constructor$[13:11,15:4]",3,1,0,1,0
"org.mockito.exceptions.misusing.InvalidUseOfMatchersException://InvalidUseOfMatchersException.constructor$[17:11,19:4]",3,1,0,0,0
"org.mockito.internal.matchers.Or://Or.constructor$[16:11,19:4]",4,1,0,2,0
"org.mockito.internal.matchers.Or://matches$[22:11,24:4]",3,2,1,1,0
"org.mockito.internal.matchers.Or://type$[27:11,31:4]",5,3,3,0,0
"org.mockito.internal.matchers.Or://toString$[34:11,36:4]",3,1,0,0,0
"org.mockito.stubbing.VoidAnswer2://answer$[39:4,39:60]",1,1,0,2,0
