"DeclarableId","MLOC","WMC","CWMC","DIT","NOC","CBO","RFC","LCOM","NOU","LC"
"org.mockito.verification.After",21,5,0,1,0,6,7,1,5,0
"org.mockito.internal.runners.util.TestMethodsFinder",12,4,3,0,0,2,3,2,2,0
"org.mockito.BDDMockito",170,11,0,2,0,62,17,2,11,0
"org.mockito.internal.runners.DefaultInternalRunner",74,9,5,0,0,31,3,1,4,0
"org.mockito.internal.stubbing.DoAnswerStyleStubbing",21,5,0,0,0,7,7,1,5,0
"org.mockito.listeners.MockitoListener",0,0,0,0,2,0,0,0,0,0
"org.mockito.internal.invocation.RealMethod",40,2,0,1,0,12,2,2,2,0
"org.mockito.exceptions.misusing.InjectMocksException",5,1,0,1,0,0,0,1,1,0
"org.mockito.internal.invocation.ArgumentsProcessor",43,17,14,0,0,29,15,2,5,0
"org.mockito.plugins.MockitoLogger",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.creation.DelegatingMethod",44,13,3,0,0,14,10,1,10,0
"org.mockito.codegen.InjectionBase",5,1,0,0,0,1,0,1,1,0
"org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues",77,33,33,0,0,42,26,2,2,0
"org.mockito.Mockito",219,65,8,1,1,123,49,6,58,7
"org.mockito.internal.verification.VerificationEventImpl",25,5,0,0,0,4,4,1,5,0
"org.mockito.internal.matchers.And",19,7,4,0,0,13,5,1,4,0
"org.mockito.internal.verification.checkers.AtLeastDiscrepancy",8,2,0,1,0,1,1,2,2,0
"org.mockito.stubbing.VoidAnswer6",4,1,0,0,0,0,1,1,1,0
"org.mockito.internal.framework.DefaultMockitoSession",65,12,9,0,0,19,10,1,5,0
"org.mockito.internal.invocation.TypeSafeMatching",50,15,9,0,0,15,17,3,7,1
"org.mockito.internal.listeners.AutoCleanableListener",3,1,0,0,0,0,1,1,1,0
"org.mockito.configuration.IMockitoConfiguration",5,3,0,0,0,0,3,3,3,0
"org.mockito.internal.hamcrest.HamcrestArgumentMatcher",23,6,0,0,0,5,3,1,6,0
"org.mockito.internal.verification.VerificationOverTimeImpl",77,20,11,0,0,14,14,2,11,0
"org.mockito.internal.util.Platform",67,11,5,0,0,26,10,2,6,0
"org.mockito.internal.creation.bytebuddy.InlineDelegateByteBuddyMockMaker",677,100,107,0,0,258,68,1,17,5
"org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues",21,5,3,0,0,8,7,2,2,0
"org.mockito.internal.MockedStaticImpl",111,19,7,0,0,47,37,1,12,0
"org.mockito.internal.creation.bytebuddy.StackTraceChecker",26,7,15,0,0,15,11,1,1,0
"org.mockito.internal.creation.proxy.MethodHandleProxy",61,3,1,0,0,30,9,1,2,0
"org.mockito.internal.creation.proxy.ProxyRealMethod",18,5,3,0,0,6,5,2,2,1
"org.mockito.MockedStatic",14,7,0,1,0,0,7,6,7,0
"org.mockito.internal.creation.bytebuddy.ConstructionCallback",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.invocation.InterceptedInvocation",118,30,4,0,0,33,33,3,25,0
"org.mockito.internal.creation.bytebuddy.SubclassLoader",5,2,0,0,0,0,2,2,2,0
"org.mockito.exceptions.verification.MoreThanAllowedActualInvocations",5,1,0,1,0,0,0,1,1,0
"org.mockito.internal.invocation.MatchersBinder",21,5,4,0,0,9,11,1,2,0
"org.mockito.exceptions.misusing.WrongTypeOfReturnValue",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.runners.util.FailureDetector",10,2,0,1,0,2,2,1,2,0
"org.mockito.internal.util.reflection.GenericMetadataSupport",394,43,32,0,0,118,49,1,16,0
"org.mockito.quality.MockitoHint",0,0,0,0,0,0,0,0,0,0
"org.mockito.internal.junit.NoOpTestListener",4,2,0,0,0,0,2,2,2,0
"org.mockito.internal.verification.Only",18,6,4,0,0,7,12,2,2,0
"org.mockito.internal.junit.ExceptionFactory",25,6,4,0,0,7,2,2,3,0
"org.mockito.internal.creation.bytebuddy.InlineBytecodeGenerator",379,59,64,0,0,212,52,1,12,0
"org.mockito.internal.util.Checks",23,7,4,0,0,9,3,2,4,0
"org.mockito.internal.stubbing.ConsecutiveStubbing",11,2,0,1,0,3,2,1,2,0
"org.mockito.internal.verification.Description",15,3,1,0,0,5,2,1,2,0
"org.mockito.internal.matchers.EndsWith",12,4,1,0,0,2,3,1,3,0
"org.mockito.internal.junit.StrictStubsRunnerTestListener",8,2,0,0,0,4,4,2,2,0
"org.mockito.internal.verification.VerificationModeFactory",33,11,0,0,0,28,18,10,11,0
"org.mockito.internal.creation.MockSettingsImpl",199,53,22,1,0,67,70,3,34,0
"org.mockito.exceptions.misusing.UnnecessaryStubbingException",5,1,0,1,0,0,0,1,1,0
"org.mockito.exceptions.misusing.MissingMethodInvocationException",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.debugging.WarningsFinder",31,7,8,0,0,18,10,1,2,0
"org.mockito.AdditionalMatchers",278,70,0,0,0,98,25,7,70,0
"org.mockito.exceptions.verification.NeverWantedButInvoked",6,1,0,1,0,0,0,1,1,0
"org.mockito.internal.creation.bytebuddy.ClassCreatingMockMaker",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.creation.proxy.InvokeDefaultProxy",42,2,0,0,0,12,2,2,2,0
"org.mockito.internal.debugging.Java8LocationImpl",30,7,2,0,0,7,5,1,5,0
"org.mockito.internal.util.concurrent.DetachedThreadLocal",75,18,3,0,0,14,14,3,13,0
"org.mockito.internal.matchers.LessOrEqual",11,3,0,1,0,0,2,3,3,0
"org.mockito.internal.configuration.InjectingAnnotationEngine",67,13,11,0,0,32,22,2,6,2
"org.mockito.internal.matchers.Find",12,4,1,0,0,5,6,1,3,0
"org.mockito.listeners.StubbingLookupListener",3,1,0,0,0,0,1,1,1,0
"org.mockito.invocation.DescribedInvocation",4,2,0,0,2,0,2,2,2,0
"org.mockito.internal.configuration.injection.filter.MockCandidateFilter",7,1,0,0,0,0,1,1,1,0
"org.mockito.exceptions.base.MockitoAssertionError",23,4,0,0,8,12,1,1,4,0
"org.mockito.internal.creation.bytebuddy.TypeSupport",27,6,3,0,0,9,2,1,3,0
"org.mockito.internal.stubbing.answers.DoesNothing",16,5,1,0,0,3,6,4,4,0
"org.mockito.stubbing.ValidableAnswer",3,1,0,0,0,0,1,1,1,0
"org.mockito.MockingDetails",10,8,0,0,0,0,8,8,8,0
"org.mockito.verification.VerificationEvent",6,4,0,0,0,0,4,4,4,0
"org.mockito.internal.debugging.InvocationsPrinter",35,8,9,0,0,49,17,1,1,1
"org.mockito.internal.stubbing.defaultanswers.ReturnsMocks",26,3,2,0,0,11,10,1,1,0
"org.mockito.internal.verification.Times",31,8,3,0,0,11,10,1,5,0
"org.mockito.internal.configuration.plugins.Plugins",31,10,0,0,0,45,10,3,10,0
"org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper",39,10,3,0,0,13,12,1,7,0
"org.mockito.internal.creation.settings.CreationSettings",113,25,0,0,1,46,23,1,25,0
"org.mockito.internal.util.DefaultMockingDetails",50,14,2,0,0,15,16,1,12,0
"org.mockito.internal.configuration.FieldAnnotationProcessor",3,1,0,0,0,0,1,1,1,0
"org.mockito.internal.util.reflection.FieldInitializationReport",25,6,1,0,0,4,5,1,5,0
"org.mockito.junit.MockitoJUnit",12,4,0,0,0,7,7,3,4,0
"org.mockito.exceptions.base.MockitoInitializationException",9,2,0,0,0,0,0,1,2,0
"org.mockito.internal.configuration.plugins.PluginRegistry",53,9,0,0,0,24,8,8,9,0
"org.mockito.internal.configuration.DefaultDoNotMockEnforcer",15,4,6,0,0,8,8,1,1,0
"org.mockito.internal.stubbing.answers.AnswerFunctionalInterfaces",173,22,8,0,0,52,16,2,15,0
"org.mockito.internal.matchers.LessThan",11,3,0,1,0,0,2,3,3,0
"org.mockito.internal.matchers.Contains",12,4,1,0,0,2,3,1,3,0
"org.mockito.exceptions.misusing.RedundantListenerException",5,1,0,1,0,0,0,1,1,0
"org.mockito.internal.MockedConstructionImpl",33,8,2,0,0,8,11,1,6,0
"org.mockito.internal.matchers.Same",15,5,1,0,0,4,6,1,4,0
"org.mockito.internal.handler.NotifiedMethodInvocationReport",50,18,8,0,0,19,12,1,9,0
"org.mockito.internal.stubbing.OngoingStubbingImpl",21,5,1,1,0,7,8,1,4,0
"org.mockito.internal.listeners.VerificationStartedNotifier",74,8,6,0,0,27,11,3,3,0
"org.mockito.internal.util.MockCreationValidator",40,17,13,0,0,8,16,2,5,0
"org.mockito.internal.invocation.mockref.MockReference",3,1,0,1,0,0,1,1,1,0
"org.mockito.internal.verification.NoInteractions",8,2,1,0,0,4,6,1,1,0
"org.mockito.stubbing.Answer1",3,1,0,0,0,0,1,1,1,0
