"DeclarableId","ULOC","CC","COCO","PC","LLOC"
"io.reactivex.rxjava3.observers.DisposableObserver://onSubscribe$[72:17,76:4]",5,2,1,1,0
"io.reactivex.rxjava3.observers.DisposableObserver://onStart$[81:14,82:4]",2,1,0,0,0
"io.reactivex.rxjava3.observers.DisposableObserver://isDisposed$[85:17,87:4]",3,1,0,0,0
"io.reactivex.rxjava3.observers.DisposableObserver://dispose$[90:17,92:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFromAction://ObservableFromAction.constructor$[32:11,34:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFromAction://subscribeActual$[37:14,59:4]",20,6,9,1,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableFromAction://get$[62:11,65:4]",4,1,0,0,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableWithLatestFromMany://FlowableWithLatestFromMany.constructor$[47:11,52:4]",6,1,0,3,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableWithLatestFromMany://FlowableWithLatestFromMany.constructor$[54:11,59:4]",6,1,0,3,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableWithLatestFromMany://subscribeActual$[62:14,95:4]",29,7,10,1,0
"io.reactivex.rxjava3.observers.SafeObserver://SafeObserver.constructor$[42:11,44:4]",3,1,0,1,0
"io.reactivex.rxjava3.observers.SafeObserver://onSubscribe$[47:11,66:4]",19,4,6,1,0
"io.reactivex.rxjava3.observers.SafeObserver://dispose$[69:11,71:4]",3,1,0,0,0
"io.reactivex.rxjava3.observers.SafeObserver://isDisposed$[74:11,76:4]",3,1,0,0,0
"io.reactivex.rxjava3.observers.SafeObserver://onNext$[79:11,114:4]",34,7,8,1,0
"io.reactivex.rxjava3.observers.SafeObserver://onNextNoSubscription$[116:4,136:4]",17,3,2,0,0
"io.reactivex.rxjava3.observers.SafeObserver://onError$[139:11,178:4]",33,7,8,1,0
"io.reactivex.rxjava3.observers.SafeObserver://onComplete$[181:11,199:4]",16,4,3,0,0
"io.reactivex.rxjava3.observers.SafeObserver://onCompleteNoSubscription$[201:4,220:4]",16,3,2,0,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableFromSupplier://FlowableFromSupplier.constructor$[35:11,37:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableFromSupplier://subscribeActual$[40:11,58:4]",16,4,4,1,0
"io.reactivex.rxjava3.internal.operators.flowable.FlowableFromSupplier://get$[61:11,63:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableTimer://ObservableTimer.constructor$[27:11,31:4]",5,1,0,3,0
"io.reactivex.rxjava3.internal.operators.observable.ObservableTimer://subscribeActual$[34:11,41:4]",6,1,0,1,0
"io.reactivex.rxjava3.core.MaybeOnSubscribe://subscribe$[33:4,33:69]",1,1,0,1,0
"io.reactivex.rxjava3.internal.operators.single.SingleZipArray://SingleZipArray.constructor$[32:11,35:4]",4,1,0,2,0
"io.reactivex.rxjava3.internal.operators.single.SingleZipArray://subscribeActual$[38:14,65:4]",21,5,6,1,0
"io.reactivex.rxjava3.internal.disposables.CancellableDisposable://CancellableDisposable.constructor$[33:11,35:4]",3,1,0,1,0
"io.reactivex.rxjava3.internal.disposables.CancellableDisposable://isDisposed$[38:11,40:4]",3,1,0,0,0
"io.reactivex.rxjava3.internal.disposables.CancellableDisposable://dispose$[43:11,55:4]",13,4,6,0,0
